alpha,entry_latency_ms,exit_horizon_ms,total_pnl,selected,observed,fills,pnl_per_selected,pnl_per_observed,pnl_per_fill,hit_rate,max_drawdown
strong_signal_low_vol,5,4000,-3.5119000000000025,90,30,29,-0.03902111111111114,-0.11706333333333342,-0.12110000000000008,0.20689655172413793,3.5462000000000025
strong_signal_low_vol,5,5000,-2.4891000000000014,90,28,27,-0.027656666666666684,-0.08889642857142863,-0.09218888888888895,0.14814814814814814,2.4891000000000014
strong_signal_low_vol,5,7500,-2.189750000000004,90,25,24,-0.024330555555555602,-0.08759000000000017,-0.0912395833333335,0.16666666666666666,2.6178500000000025
strong_signal_low_vol,5,10000,-0.6747000000000022,90,25,24,-0.007496666666666691,-0.02698800000000009,-0.028112500000000092,0.25,2.4257999999999997
strong_signal_low_vol,10,500,-2.1177500000000045,90,33,31,-0.023530555555555607,-0.06417424242424256,-0.0683145161290324,0.12903225806451613,2.1177500000000045
strong_signal_low_vol,10,750,-1.6872500000000044,90,33,31,-0.01874722222222227,-0.05112878787878801,-0.05442741935483885,0.1935483870967742,2.0110000000000032
strong_signal_low_vol,10,1000,-1.435750000000004,90,33,31,-0.015952777777777823,-0.043507575757575884,-0.04631451612903239,0.1935483870967742,1.8096000000000034
strong_signal_low_vol,10,1500,-2.909100000000005,90,31,29,-0.032323333333333384,-0.09384193548387113,-0.10031379310344844,0.1724137931034483,2.909100000000005
strong_signal_low_vol,10,2000,-3.120650000000003,90,31,29,-0.03467388888888892,-0.10066612903225816,-0.10760862068965528,0.10344827586206896,3.120650000000003
strong_signal_low_vol,10,3000,-4.040250000000004,90,31,29,-0.04489166666666671,-0.13033064516129045,-0.13931896551724152,0.10344827586206896,4.040250000000004
strong_signal_low_vol,10,4000,-3.5119000000000025,90,31,29,-0.03902111111111114,-0.11328709677419363,-0.12110000000000008,0.20689655172413793,3.5462000000000025
strong_signal_low_vol,10,5000,-2.4891000000000014,90,29,27,-0.027656666666666684,-0.08583103448275867,-0.09218888888888895,0.14814814814814814,2.4891000000000014
strong_signal_low_vol,10,7500,-2.189750000000004,90,26,24,-0.024330555555555602,-0.084221153846154,-0.0912395833333335,0.16666666666666666,2.6178500000000025
strong_signal_low_vol,10,10000,-0.6747000000000022,90,26,24,-0.007496666666666691,-0.025950000000000084,-0.028112500000000092,0.25,2.4257999999999997
strong_signal_low_vol,25,500,-2.304650000000004,90,33,28,-0.025607222222222267,-0.06983787878787891,-0.08230892857142871,0.03571428571428571,2.304650000000004
strong_signal_low_vol,25,750,-2.073900000000004,90,33,28,-0.023043333333333377,-0.06284545454545466,-0.07406785714285728,0.17857142857142858,2.137900000000004
strong_signal_low_vol,25,1000,-1.8725000000000045,90,33,28,-0.020805555555555605,-0.05674242424242438,-0.06687500000000016,0.17857142857142858,1.9365000000000046
strong_signal_low_vol,25,1500,-2.2164000000000046,90,33,28,-0.024626666666666717,-0.06716363636363651,-0.07915714285714302,0.25,2.473100000000005
strong_signal_low_vol,25,2000,-2.2797500000000035,90,33,28,-0.025330555555555596,-0.06908333333333344,-0.08141964285714298,0.17857142857142858,2.6330500000000034
strong_signal_low_vol,25,3000,-3.3475500000000036,90,33,28,-0.03719500000000004,-0.10144090909090919,-0.11955535714285727,0.17857142857142858,3.7008500000000035
strong_signal_low_vol,25,4000,-3.017800000000002,90,33,28,-0.033531111111111137,-0.0914484848484849,-0.1077785714285715,0.17857142857142858,3.467800000000002
strong_signal_low_vol,25,5000,-1.8459500000000015,90,31,26,-0.020510555555555574,-0.05954677419354844,-0.07099807692307698,0.19230769230769232,2.2476000000000016
strong_signal_low_vol,25,7500,-1.7455000000000038,90,28,23,-0.01939444444444449,-0.062339285714285854,-0.07589130434782625,0.21739130434782608,2.526900000000002
strong_signal_low_vol,25,10000,-0.8338000000000024,90,28,23,-0.009264444444444471,-0.029778571428571515,-0.036252173913043584,0.21739130434782608,2.5886000000000005
strong_signal_low_vol,50,500,-2.407050000000003,90,33,27,-0.026745000000000033,-0.07294090909090918,-0.08915000000000012,0.037037037037037035,2.407050000000003
strong_signal_low_vol,50,750,-2.2763000000000027,90,33,27,-0.02529222222222225,-0.06897878787878796,-0.08430740740740751,0.1111111111111111,2.2763000000000027
strong_signal_low_vol,50,1000,-2.074900000000003,90,33,27,-0.023054444444444478,-0.06287575757575767,-0.07684814814814826,0.1111111111111111,2.074900000000003
strong_signal_low_vol,50,1500,-2.418800000000003,90,33,27,-0.02687555555555559,-0.07329696969696979,-0.08958518518518531,0.18518518518518517,2.418800000000003
strong_signal_low_vol,50,2000,-2.0838000000000023,90,33,27,-0.02315333333333336,-0.06314545454545462,-0.07717777777777786,0.1111111111111111,2.0838000000000023
strong_signal_low_vol,50,3000,-2.7577500000000024,90,33,27,-0.030641666666666692,-0.08356818181818189,-0.10213888888888897,0.1111111111111111,2.7577500000000024
strong_signal_low_vol,50,4000,-2.6244000000000014,90,33,27,-0.029160000000000016,-0.07952727272727277,-0.09720000000000005,0.18518518518518517,2.6587000000000014
strong_signal_low_vol,50,5000,-1.8485999999999998,90,31,25,-0.02054,-0.05963225806451612,-0.073944,0.16,1.8485999999999998
strong_signal_low_vol,50,7500,-1.5495500000000024,90,28,22,-0.01721722222222225,-0.05534107142857152,-0.07043409090909102,0.13636363636363635,2.166150000000002
strong_signal_low_vol,50,10000,-0.7867000000000014,90,28,22,-0.008741111111111127,-0.028096428571428623,-0.03575909090909097,0.22727272727272727,2.3143000000000007
strong_signal_low_vol,100,500,-2.1697500000000036,90,34,24,-0.024108333333333374,-0.06381617647058835,-0.09040625000000015,0.041666666666666664,2.1697500000000036
strong_signal_low_vol,100,750,-2.2333000000000034,90,34,24,-0.024814444444444483,-0.06568529411764716,-0.09305416666666681,0.041666666666666664,2.2333000000000034
strong_signal_low_vol,100,1000,-2.0319000000000034,90,34,24,-0.022576666666666703,-0.05976176470588245,-0.08466250000000014,0.041666666666666664,2.0319000000000034
strong_signal_low_vol,100,1500,-2.4703000000000035,90,34,24,-0.027447777777777817,-0.07265588235294128,-0.10292916666666681,0.125,2.4703000000000035
strong_signal_low_vol,100,2000,-1.2659500000000026,90,34,24,-0.01406611111111114,-0.03723382352941184,-0.052747916666666776,0.20833333333333334,1.3072500000000022
strong_signal_low_vol,100,3000,-1.734050000000003,90,34,24,-0.019267222222222255,-0.051001470588235384,-0.07225208333333345,0.20833333333333334,1.7753500000000026
strong_signal_low_vol,100,4000,-1.7971000000000021,90,34,24,-0.019967777777777803,-0.05285588235294124,-0.07487916666666676,0.20833333333333334,1.935100000000002
strong_signal_low_vol,100,5000,-1.5115500000000002,90,32,22,-0.016795,-0.047235937500000005,-0.06870681818181819,0.22727272727272727,1.6012
strong_signal_low_vol,100,7500,-1.0227000000000026,90,31,21,-0.011363333333333362,-0.03299032258064524,-0.048700000000000125,0.23809523809523808,1.6806000000000016
strong_signal_low_vol,100,10000,-0.4087000000000023,90,31,21,-0.004541111111111136,-0.013183870967742008,-0.01946190476190487,0.23809523809523808,2.040000000000001
strong_signal_low_vol,250,500,-2.187850000000003,90,34,23,-0.02430944444444448,-0.0643485294117648,-0.0951239130434784,0.0,2.187850000000003
strong_signal_low_vol,250,750,-2.3046500000000023,90,34,23,-0.025607222222222246,-0.06778382352941183,-0.10020217391304358,0.0,2.3046500000000023
strong_signal_low_vol,250,1000,-2.1032500000000027,90,34,23,-0.023369444444444474,-0.06186029411764714,-0.09144565217391316,0.0,2.1032500000000027
strong_signal_low_vol,250,1500,-2.5416500000000024,90,34,23,-0.02824055555555558,-0.07475441176470596,-0.11050652173913054,0.08695652173913043,2.5416500000000024
strong_signal_low_vol,250,2000,-1.3906500000000024,90,34,23,-0.015451666666666693,-0.040901470588235365,-0.060463043478260974,0.08695652173913043,1.3906500000000024
strong_signal_low_vol,250,3000,-1.8587500000000023,90,34,23,-0.020652777777777805,-0.054669117647058896,-0.08081521739130446,0.08695652173913043,1.8587500000000023
strong_signal_low_vol,250,4000,-1.9218000000000015,90,34,23,-0.02135333333333335,-0.05652352941176475,-0.0835565217391305,0.17391304347826086,1.956100000000002
strong_signal_low_vol,250,5000,-1.63625,90,32,21,-0.018180555555555554,-0.0511328125,-0.07791666666666666,0.14285714285714285,1.63625
strong_signal_low_vol,250,7500,-1.1474000000000022,90,31,20,-0.012748888888888914,-0.03701290322580652,-0.05737000000000011,0.1,1.7640000000000016
strong_signal_low_vol,250,10000,-0.42680000000000184,90,31,20,-0.004742222222222243,-0.01376774193548393,-0.02134000000000009,0.2,1.954400000000001
strong_signal_low_vol_reversal,5,500,-9.7301,90,33,33,-0.10811222222222222,-0.29485151515151514,-0.29485151515151514,0.0,9.7301
strong_signal_low_vol_reversal,5,750,-10.685400000000001,90,33,33,-0.11872666666666667,-0.32380000000000003,-0.32380000000000003,0.0,10.685400000000001
strong_signal_low_vol_reversal,5,1000,-9.979700000000005,90,33,33,-0.11088555555555561,-0.30241515151515164,-0.30241515151515164,0.0,9.979700000000005
strong_signal_low_vol_reversal,5,1500,-7.335550000000005,90,31,31,-0.08150611111111117,-0.23663064516129048,-0.23663064516129048,0.06451612903225806,7.567550000000005
strong_signal_low_vol_reversal,5,2000,-6.259100000000004,90,31,31,-0.0695455555555556,-0.20190645161290335,-0.20190645161290335,0.0,6.259100000000004
strong_signal_low_vol_reversal,5,3000,-5.6028500000000045,90,30,30,-0.06225388888888894,-0.18676166666666683,-0.18676166666666683,0.06666666666666667,5.6028500000000045
strong_signal_low_vol_reversal,5,4000,-5.096850000000006,90,30,30,-0.05663166666666673,-0.1698950000000002,-0.1698950000000002,0.13333333333333333,5.096850000000006
strong_signal_low_vol_reversal,5,5000,-6.229650000000005,90,28,28,-0.06921833333333338,-0.22248750000000017,-0.22248750000000017,0.07142857142857142,6.229650000000005
strong_signal_low_vol_reversal,5,7500,-6.085850000000004,90,25,25,-0.0676205555555556,-0.24343400000000018,-0.24343400000000018,0.12,6.085850000000004
strong_signal_low_vol_reversal,5,10000,-8.401700000000003,90,25,25,-0.09335222222222227,-0.33606800000000014,-0.33606800000000014,0.16,8.401700000000003
strong_signal_low_vol_reversal,10,500,-9.62855,90,33,33,-0.10698388888888889,-0.29177424242424244,-0.29177424242424244,0.0,9.62855
strong_signal_low_vol_reversal,10,750,-10.583850000000002,90,33,33,-0.11759833333333335,-0.3207227272727273,-0.3207227272727273,0.0,10.583850000000002
strong_signal_low_vol_reversal,10,1000,-9.878150000000003,90,33,33,-0.10975722222222226,-0.2993378787878789,-0.2993378787878789,0.0,9.878150000000003
strong_signal_low_vol_reversal,10,1500,-7.282350000000005,90,31,31,-0.08091500000000006,-0.23491451612903244,-0.23491451612903244,0.06451612903225806,7.514350000000006
strong_signal_low_vol_reversal,10,2000,-6.205900000000003,90,31,31,-0.06895444444444448,-0.20019032258064526,-0.20019032258064526,0.0,6.205900000000003
strong_signal_low_vol_reversal,10,3000,-5.549650000000004,90,30,30,-0.06166277777777782,-0.18498833333333348,-0.18498833333333348,0.06666666666666667,5.549650000000004
strong_signal_low_vol_reversal,10,4000,-5.043650000000007,90,30,30,-0.05604055555555563,-0.1681216666666669,-0.1681216666666669,0.13333333333333333,5.043650000000007
strong_signal_low_vol_reversal,10,5000,-6.176450000000005,90,28,28,-0.06862722222222228,-0.2205875000000002,-0.2205875000000002,0.07142857142857142,6.176450000000005
strong_signal_low_vol_reversal,10,7500,-6.032650000000004,90,25,25,-0.06702944444444449,-0.24130600000000016,-0.24130600000000016,0.12,6.032650000000004
strong_signal_low_vol_reversal,10,10000,-8.348500000000003,90,25,25,-0.09276111111111114,-0.3339400000000001,-0.3339400000000001,0.16,8.348500000000003
strong_signal_low_vol_reversal,25,500,-9.375699999999998,90,33,33,-0.10417444444444443,-0.28411212121212115,-0.28411212121212115,0.0,9.375699999999998
strong_signal_low_vol_reversal,25,750,-10.331,90,33,33,-0.11478888888888888,-0.31306060606060604,-0.31306060606060604,0.0,10.331
strong_signal_low_vol_reversal,25,1000,-9.625300000000003,90,33,33,-0.10694777777777781,-0.29167575757575764,-0.29167575757575764,0.0,9.625300000000003
strong_signal_low_vol_reversal,25,1500,-7.029500000000004,90,31,31,-0.0781055555555556,-0.22675806451612918,-0.22675806451612918,0.06451612903225806,7.261500000000004
strong_signal_low_vol_reversal,25,2000,-5.953050000000003,90,31,31,-0.06614500000000004,-0.19203387096774202,-0.19203387096774202,0.0,5.953050000000003
strong_signal_low_vol_reversal,25,3000,-5.447100000000004,90,30,30,-0.06052333333333338,-0.18157000000000015,-0.18157000000000015,0.06666666666666667,5.447100000000004
strong_signal_low_vol_reversal,25,4000,-4.941100000000006,90,30,30,-0.05490111111111118,-0.16470333333333353,-0.16470333333333353,0.13333333333333333,4.941100000000006
strong_signal_low_vol_reversal,25,5000,-6.0739000000000045,90,28,28,-0.06748777777777783,-0.21692500000000017,-0.21692500000000017,0.07142857142857142,6.0739000000000045
strong_signal_low_vol_reversal,25,7500,-5.930100000000004,90,25,25,-0.06589000000000005,-0.23720400000000016,-0.23720400000000016,0.12,5.930100000000004
strong_signal_low_vol_reversal,25,10000,-8.245950000000002,90,25,25,-0.0916216666666667,-0.3298380000000001,-0.3298380000000001,0.16,8.245950000000002
strong_signal_low_vol_reversal,50,500,-9.27855,90,33,33,-0.10309499999999999,-0.2811681818181818,-0.2811681818181818,0.0,9.27855
strong_signal_low_vol_reversal,50,750,-10.23385,90,33,33,-0.11370944444444445,-0.31011666666666665,-0.31011666666666665,0.0,10.23385
strong_signal_low_vol_reversal,50,1000,-9.528150000000004,90,33,33,-0.10586833333333337,-0.2887318181818183,-0.2887318181818183,0.0,9.528150000000004
strong_signal_low_vol_reversal,50,1500,-6.932350000000004,90,31,31,-0.07702611111111116,-0.22362419354838722,-0.22362419354838722,0.06451612903225806,7.164350000000004
strong_signal_low_vol_reversal,50,2000,-5.855900000000003,90,31,31,-0.06506555555555558,-0.1889000000000001,-0.1889000000000001,0.0,5.855900000000003
strong_signal_low_vol_reversal,50,3000,-5.400200000000003,90,30,30,-0.06000222222222226,-0.1800066666666668,-0.1800066666666668,0.06666666666666667,5.400200000000003
strong_signal_low_vol_reversal,50,4000,-4.894200000000005,90,30,30,-0.05438000000000005,-0.16314000000000017,-0.16314000000000017,0.13333333333333333,4.894200000000005
strong_signal_low_vol_reversal,50,5000,-6.027000000000004,90,28,28,-0.0669666666666667,-0.21525000000000014,-0.21525000000000014,0.07142857142857142,6.027000000000004
strong_signal_low_vol_reversal,50,7500,-5.883200000000003,90,25,25,-0.06536888888888892,-0.23532800000000012,-0.23532800000000012,0.12,5.883200000000003
strong_signal_low_vol_reversal,50,10000,-8.199050000000002,90,25,25,-0.09110055555555557,-0.3279620000000001,-0.3279620000000001,0.16,8.199050000000002
strong_signal_low_vol_reversal,100,500,-7.876600000000004,90,33,33,-0.08751777777777782,-0.2386848484848486,-0.2386848484848486,0.0,7.876600000000004
strong_signal_low_vol_reversal,100,750,-8.831900000000001,90,33,33,-0.09813222222222223,-0.2676333333333334,-0.2676333333333334,0.0,8.831900000000001
strong_signal_low_vol_reversal,100,1000,-8.126200000000006,90,33,33,-0.09029111111111118,-0.24624848484848502,-0.24624848484848502,0.0,8.126200000000006
strong_signal_low_vol_reversal,100,1500,-6.211300000000004,90,31,31,-0.06901444444444449,-0.2003645161290324,-0.2003645161290324,0.06451612903225806,6.443300000000004
strong_signal_low_vol_reversal,100,2000,-5.134850000000002,90,31,31,-0.05705388888888891,-0.16564032258064523,-0.16564032258064523,0.0,5.134850000000002
strong_signal_low_vol_reversal,100,3000,-4.729450000000004,90,30,30,-0.052549444444444496,-0.15764833333333347,-0.15764833333333347,0.06666666666666667,4.729450000000004
strong_signal_low_vol_reversal,100,4000,-4.223450000000006,90,30,30,-0.04692722222222229,-0.14078166666666686,-0.14078166666666686,0.13333333333333333,4.223450000000006
strong_signal_low_vol_reversal,100,5000,-5.356250000000005,90,28,28,-0.05951388888888894,-0.191294642857143,-0.191294642857143,0.07142857142857142,5.356250000000005
strong_signal_low_vol_reversal,100,7500,-5.400750000000005,90,25,25,-0.060008333333333386,-0.2160300000000002,-0.2160300000000002,0.12,5.400750000000005
strong_signal_low_vol_reversal,100,10000,-7.716600000000004,90,25,25,-0.08574000000000005,-0.30866400000000016,-0.30866400000000016,0.16,7.716600000000004
strong_signal_low_vol_reversal,250,500,-5.887400000000003,90,33,33,-0.06541555555555559,-0.1784060606060607,-0.1784060606060607,0.0,5.887400000000003
strong_signal_low_vol_reversal,250,750,-6.842700000000003,90,33,33,-0.07603000000000004,-0.20735454545454557,-0.20735454545454557,0.0,6.842700000000003
strong_signal_low_vol_reversal,250,1000,-6.137000000000005,90,33,33,-0.06818888888888894,-0.18596969696969712,-0.18596969696969712,0.0,6.137000000000005
strong_signal_low_vol_reversal,250,1500,-4.811200000000003,90,31,31,-0.05345777777777781,-0.1552000000000001,-0.1552000000000001,0.06451612903225806,5.043200000000003
strong_signal_low_vol_reversal,250,2000,-3.7347500000000036,90,31,31,-0.04149722222222226,-0.12047580645161302,-0.12047580645161302,0.12903225806451613,3.7347500000000036
strong_signal_low_vol_reversal,250,3000,-3.531350000000004,90,30,30,-0.03923722222222227,-0.11771166666666681,-0.11771166666666681,0.13333333333333333,3.531350000000004
strong_signal_low_vol_reversal,250,4000,-3.025350000000006,90,30,30,-0.03361500000000007,-0.10084500000000021,-0.10084500000000021,0.13333333333333333,3.025350000000006
strong_signal_low_vol_reversal,250,5000,-4.158150000000005,90,28,28,-0.046201666666666724,-0.14850535714285734,-0.14850535714285734,0.07142857142857142,4.158150000000005
strong_signal_low_vol_reversal,250,7500,-4.296950000000006,90,25,25,-0.047743888888888954,-0.17187800000000025,-0.17187800000000025,0.12,4.296950000000006
strong_signal_low_vol_reversal,250,10000,-6.6128000000000045,90,25,25,-0.0734755555555556,-0.2645120000000002,-0.2645120000000002,0.16,6.6128000000000045
acceleration_momentum,5,500,-20.686020399999997,718,166,157,-0.028810613370473533,-0.12461458072289154,-0.1317580917197452,0.17197452229299362,20.712170399999998
acceleration_momentum,5,750,-19.358983499999994,718,166,157,-0.026962372562674086,-0.11662038253012044,-0.123305627388535,0.1910828025477707,19.385133499999995
acceleration_momentum,5,1000,-18.6903335,718,166,157,-0.026031105153203345,-0.11259237048192772,-0.11904671019108282,0.1910828025477707,18.6903335
acceleration_momentum,5,1500,-20.14189999999999,718,164,155,-0.028052785515320318,-0.12281646341463408,-0.1299477419354838,0.1870967741935484,20.14189999999999
acceleration_momentum,5,2000,-20.28875,718,159,150,-0.028257311977715877,-0.12760220125786165,-0.13525833333333334,0.16,20.28875
acceleration_momentum,5,3000,-25.49538999999999,718,153,144,-0.03550889972144845,-0.16663653594771236,-0.17705131944444438,0.2013888888888889,25.73298999999999
acceleration_momentum,5,4000,-20.31229999999999,718,149,140,-0.028290111420612798,-0.13632416107382545,-0.14508785714285707,0.24285714285714285,20.49694999999999
acceleration_momentum,5,5000,-17.004599999999993,718,144,135,-0.023683286908077986,-0.11808749999999996,-0.12595999999999993,0.2518518518518518,17.242199999999993
acceleration_momentum,5,7500,-8.034099999999999,718,136,127,-0.011189554317548745,-0.05907426470588234,-0.06326062992125983,0.3700787401574803,9.186549999999997
acceleration_momentum,5,10000,-12.784749999999995,718,132,123,-0.01780605849582172,-0.09685416666666663,-0.10394105691056907,0.35772357723577236,13.288299999999996
acceleration_momentum,10,500,-18.40155,718,166,151,-0.025628899721448467,-0.11085271084337349,-0.12186456953642384,0.17218543046357615,18.4277
acceleration_momentum,10,750,-18.312583499999995,718,166,151,-0.0255049909470752,-0.11031676807228913,-0.12127538741721851,0.18543046357615894,18.338733499999996
acceleration_momentum,10,1000,-17.445033499999997,718,166,151,-0.02429670403899721,-0.10509056325301203,-0.11553002317880794,0.18543046357615894,17.445033499999997
acceleration_momentum,10,1500,-18.44094999999999,718,164,149,-0.025683774373259038,-0.11244481707317067,-0.12376476510067108,0.174496644295302,18.44094999999999
acceleration_momentum,10,2000,-18.1847,718,160,145,-0.025326880222841224,-0.113654375,-0.12541172413793103,0.16551724137931034,18.1847
acceleration_momentum,10,3000,-24.91068999999999,718,155,140,-0.03469455431754873,-0.16071412903225799,-0.1779334999999999,0.2,25.14828999999999
acceleration_momentum,10,4000,-19.33569999999999,718,151,136,-0.02692994428969358,-0.12805099337748338,-0.14217426470588226,0.2426470588235294,19.52034999999999
acceleration_momentum,10,5000,-16.081049999999994,718,146,131,-0.022397005571030634,-0.11014417808219173,-0.12275610687022896,0.24427480916030533,16.318649999999995
acceleration_momentum,10,7500,-7.292399999999998,718,139,124,-0.010156545961002782,-0.05246330935251797,-0.05880967741935482,0.3709677419354839,9.186549999999997
acceleration_momentum,10,10000,-12.795699999999993,718,135,120,-0.017821309192200548,-0.09478296296296292,-0.10663083333333327,0.35,13.299249999999994
acceleration_momentum,25,500,-20.509879500000004,718,166,143,-0.02856529178272981,-0.12355349096385544,-0.1434257307692308,0.11888111888111888,20.536029500000005
acceleration_momentum,25,750,-20.212791499999994,718,166,143,-0.028151520194986065,-0.12176380421686743,-0.14134819230769227,0.14685314685314685,20.238941499999996
acceleration_momentum,25,1000,-19.977750999999998,718,166,143,-0.027824165738161558,-0.12034789759036144,-0.13970455244755242,0.14685314685314685,19.977750999999998
acceleration_momentum,25,1500,-20.721517499999994,718,166,143,-0.028860052228412248,-0.12482841867469875,-0.14490571678321673,0.15384615384615385,20.721517499999994
acceleration_momentum,25,2000,-19.811784,718,165,142,-0.027593013927576602,-0.12007141818181818,-0.1395196056338028,0.1619718309859155,19.811784
acceleration_momentum,25,3000,-23.84169999999999,718,160,137,-0.03320571030640667,-0.14901062499999992,-0.17402700729926998,0.20437956204379562,24.07929999999999
acceleration_momentum,25,4000,-20.43809999999999,718,158,135,-0.028465320334261825,-0.1293550632911392,-0.15139333333333327,0.2222222222222222,20.622749999999993
acceleration_momentum,25,5000,-17.263849999999987,718,153,130,-0.024044359331476306,-0.1128356209150326,-0.13279884615384605,0.23846153846153847,17.501449999999988
acceleration_momentum,25,7500,-8.585350000000002,718,146,123,-0.01195731197771588,-0.058803767123287685,-0.06979959349593498,0.36585365853658536,9.035550000000002
acceleration_momentum,25,10000,-13.93935,718,142,119,-0.019414136490250696,-0.0981644366197183,-0.11713739495798318,0.33613445378151263,14.4429
acceleration_momentum,50,500,-21.46235,718,168,131,-0.029891852367688022,-0.12775208333333335,-0.16383473282442748,0.07633587786259542,21.46235
acceleration_momentum,50,750,-21.32873349999999,718,168,131,-0.02970575696378829,-0.12695674702380946,-0.16281475954198465,0.0916030534351145,21.32873349999999
acceleration_momentum,50,1000,-20.918483499999994,718,168,131,-0.029134378133704727,-0.1245147827380952,-0.1596830801526717,0.09923664122137404,20.918483499999994
acceleration_momentum,50,1500,-21.40494999999999,718,168,131,-0.029811908077994415,-0.1274104166666666,-0.1633965648854961,0.1297709923664122,21.40494999999999
acceleration_momentum,50,2000,-20.120949999999997,718,167,130,-0.028023607242339828,-0.12048473053892214,-0.15477653846153844,0.13846153846153847,20.120949999999997
acceleration_momentum,50,3000,-22.958149999999993,718,163,126,-0.03197513927576601,-0.1408475460122699,-0.18220753968253964,0.1746031746031746,22.958149999999993
acceleration_momentum,50,4000,-19.69579999999999,718,161,124,-0.027431476323119763,-0.12233416149068317,-0.15883709677419347,0.20967741935483872,19.69579999999999
acceleration_momentum,50,5000,-17.16069999999999,718,156,119,-0.02390069637883007,-0.11000448717948712,-0.14420756302521,0.2184873949579832,17.16069999999999
acceleration_momentum,50,7500,-11.992199999999997,718,149,112,-0.016702228412256263,-0.08048456375838924,-0.10707321428571426,0.32142857142857145,11.992199999999997
acceleration_momentum,50,10000,-13.784049999999999,718,147,110,-0.01919784122562674,-0.09376904761904761,-0.12530954545454545,0.3181818181818182,13.784049999999999
acceleration_momentum,100,500,-18.596500000000002,718,173,120,-0.025900417827298055,-0.10749421965317921,-0.15497083333333336,0.075,18.596500000000002
acceleration_momentum,100,750,-18.941783499999996,718,173,120,-0.026381314066852363,-0.10949007803468205,-0.1578481958333333,0.075,18.941783499999996
acceleration_momentum,100,1000,-18.788783499999994,718,173,120,-0.02616822214484679,-0.10860568497109822,-0.1565731958333333,0.08333333333333333,18.788783499999994
acceleration_momentum,100,1500,-19.169449999999987,718,173,120,-0.026698398328690788,-0.11080606936416178,-0.15974541666666656,0.11666666666666667,19.169449999999987
acceleration_momentum,100,2000,-17.275999999999993,718,172,119,-0.024061281337047345,-0.10044186046511623,-0.14517647058823524,0.15966386554621848,17.275999999999993
acceleration_momentum,100,3000,-19.1532,718,168,115,-0.02667576601671309,-0.11400714285714285,-0.16654956521739128,0.20869565217391303,19.1532
acceleration_momentum,100,4000,-16.0609,718,166,113,-0.022368941504178272,-0.09675240963855422,-0.14213185840707965,0.20353982300884957,16.0609
acceleration_momentum,100,5000,-14.925099999999995,718,161,108,-0.02078704735376044,-0.09270248447204966,-0.13819537037037033,0.21296296296296297,14.925099999999995
acceleration_momentum,100,7500,-11.410949999999998,718,156,103,-0.01589268802228412,-0.07314711538461537,-0.11078592233009707,0.3300970873786408,11.410949999999998
acceleration_momentum,100,10000,-11.278299999999996,718,155,102,-0.015707938718662946,-0.07276322580645159,-0.11057156862745095,0.30392156862745096,11.278299999999996
acceleration_momentum,250,500,-18.4143,718,169,110,-0.0256466573816156,-0.1089603550295858,-0.1674027272727273,0.01818181818181818,18.4143
acceleration_momentum,250,750,-19.387483500000002,718,169,110,-0.02700206615598886,-0.11471883727810651,-0.17624985,0.01818181818181818,19.387483500000002
acceleration_momentum,250,1000,-18.9854335,718,169,110,-0.02644210793871866,-0.11233984319526627,-0.17259485,0.02727272727272727,18.9854335
acceleration_momentum,250,1500,-19.40934999999999,718,169,110,-0.02703252089136489,-0.11484822485207094,-0.17644863636363625,0.06363636363636363,19.40934999999999
acceleration_momentum,250,2000,-17.5816,718,168,109,-0.024486908077994432,-0.10465238095238097,-0.16129908256880734,0.10091743119266056,17.5816
acceleration_momentum,250,3000,-20.1099,718,164,105,-0.028008217270194986,-0.12262134146341463,-0.19152285714285713,0.13333333333333333,20.1099
acceleration_momentum,250,4000,-17.82045,718,162,103,-0.02481956824512535,-0.11000277777777778,-0.17301407766990293,0.14563106796116504,17.82045
acceleration_momentum,250,5000,-16.737949999999994,718,157,98,-0.023311908077994423,-0.10661114649681525,-0.17079540816326524,0.14285714285714285,16.737949999999994
acceleration_momentum,250,7500,-12.881300000000007,718,153,94,-0.017940529247910873,-0.0841915032679739,-0.1370351063829788,0.26595744680851063,12.881300000000007
acceleration_momentum,250,10000,-12.989100000000008,718,152,93,-0.01809066852367689,-0.08545460526315794,-0.13966774193548395,0.25806451612903225,12.989100000000008
acceleration_reversal,5,500,-43.77863999999998,718,156,156,-0.06097303621169914,-0.28063230769230757,-0.28063230769230757,0.038461538461538464,44.25213999999998
acceleration_reversal,5,750,-45.332135999999984,718,156,156,-0.06313667966573815,-0.2905906153846153,-0.2905906153846153,0.05128205128205128,45.99863599999998
acceleration_reversal,5,1000,-45.83791949999999,718,156,156,-0.06384111350974929,-0.29383281730769223,-0.29383281730769223,0.05128205128205128,46.31141949999999
acceleration_reversal,5,1500,-41.2181,718,154,154,-0.057406824512534815,-0.26765,-0.26765,0.1038961038961039,41.5953
acceleration_reversal,5,2000,-38.71994999999998,718,148,148,-0.05392750696378828,-0.2616212837837837,-0.2616212837837837,0.0945945945945946,39.193449999999984
acceleration_reversal,5,3000,-33.85145000000001,718,141,141,-0.047146866295264635,-0.2400812056737589,-0.2400812056737589,0.09219858156028368,34.13255
acceleration_reversal,5,4000,-32.52349999999999,718,137,137,-0.04529735376044567,-0.23739781021897804,-0.23739781021897804,0.12408759124087591,32.90069999999999
